model	position	layer	train_n	val_n	test_n	val_auroc	val_recall	val_fpr	test_auroc	test_auprc	test_recall	test_fpr	threshold	reasoningshield_test_n	reasoningshield_test_auroc	reasoningshield_test_auprc	reasoningshield_test_recall	reasoningshield_test_fpr
linear	pause_0	16	8884	1128	1135	0.947489892183	0.653571428571	0.0483490566038	0.951682383023	0.84808196197	0.690721649485	0.0521327014218	0.87	1722	0.843363550808	0.674264533635	0.485436893204	0.0969345484673
linear	pause_0	17	8884	1128	1135	0.945097708895	0.646428571429	0.0495283018868	0.953070796893	0.853985194326	0.701030927835	0.0462085308057	0.866262793541	1722	0.839996460775	0.665910908345	0.481553398058	0.0845070422535
linear	pause_0	20	8884	1128	1135	0.944221698113	0.617857142857	0.0471698113208	0.95103499943	0.847651800408	0.666666666667	0.0450236966825	0.879194915295	1722	0.844164702665	0.670984383162	0.452427184466	0.0787075393538
linear	pause_0	21	8884	1128	1135	0.942532850404	0.614285714286	0.0483490566038	0.951197863227	0.850033023706	0.694158075601	0.0462085308057	0.879508912563	1722	0.833424763314	0.65566059846	0.44854368932	0.0845070422535
linear	pause_0	22	8884	1128	1135	0.947772068733	0.625	0.0495283018868	0.953636748587	0.856351950418	0.666666666667	0.0414691943128	0.889169752598	1722	0.841445934315	0.662519859484	0.425242718447	0.0778790389395
linear	pause_0	24	8884	1128	1135	0.950269541779	0.642857142857	0.0495283018868	0.95401133532	0.858273244044	0.701030927835	0.0497630331754	0.876470685005	1722	0.839336877921	0.663060598131	0.44854368932	0.0845070422535
linear	pause_0	25	8884	1128	1135	0.946778133423	0.632142857143	0.0495283018868	0.95293643426	0.858216438883	0.701030927835	0.0521327014218	0.872950196266	1722	0.840276381303	0.661884915571	0.396116504854	0.0745650372825
linear	pause_0	28	8884	1128	1135	0.947211927224	0.607142857143	0.0471698113208	0.954675005293	0.864716471276	0.670103092784	0.0402843601896	0.881030797958	1722	0.843706212144	0.675182997634	0.423300970874	0.069594034797
linear	pause_0	32	8884	1128	1135	0.952720687332	0.642857142857	0.0389150943396	0.955867982606	0.864739515608	0.649484536082	0.0296208530806	0.904012739658	1722	0.847937194842	0.685292610425	0.415533980583	0.0637945318973
linear	pause_1	7	8884	1128	1135	0.94460916442	0.621428571429	0.0471698113208	0.953445383626	0.865396090725	0.676975945017	0.0462085308057	0.885239839554	1722	0.848579081571	0.67964049971	0.483495145631	0.0787075393538
linear	pause_1	8	8884	1128	1135	0.946399090296	0.625	0.0471698113208	0.953054510513	0.863334395957	0.646048109966	0.0438388625592	0.883424460888	1722	0.849000571102	0.67514767439	0.438834951456	0.0745650372825
linear	pause_1	14	8884	1128	1135	0.946032681941	0.682142857143	0.0495283018868	0.954072409244	0.852111133443	0.714776632302	0.0521327014218	0.845503270626	1722	0.855137909122	0.68166394254	0.535922330097	0.110190555095
linear	pause_1	16	8884	1128	1135	0.951591981132	0.667857142857	0.0471698113208	0.955745834758	0.85342020786	0.670103092784	0.0473933649289	0.887685000896	1722	0.849862855029	0.683198266785	0.497087378641	0.0944490472245
linear	pause_1	17	8884	1128	1135	0.948871293801	0.653571428571	0.0495283018868	0.954898943014	0.848518852981	0.676975945017	0.0485781990521	0.86469835043	1722	0.853345774246	0.682606199134	0.51067961165	0.106048053024
linear	pause_1	20	8884	1128	1135	0.947902628032	0.639285714286	0.0495283018868	0.954605788179	0.855096039083	0.676975945017	0.0521327014218	0.87122797966	1722	0.849664980172	0.680812332091	0.500970873786	0.096106048053
